uniq_id,rank,iteration,distribution,mean,std,iterations,sleep_start,barrier_start,barrier_end,expected_sleep_nsec,actual_sleep_nsec
7d1bea60e09b7,1,209,gaussian,100000.000000,10000.000000,1000,25208727149,25310600537,25326737269,101865356,101873388
7d1bea60e09b7,5,209,gaussian,100000.000000,10000.000000,1000,25208949740,25311581396,25326961059,102624838,102631656
7d1bea60e09b7,0,209,gaussian,100000.000000,10000.000000,1000,25209262520,25303672266,25327273581,94403493,94409746
7d1bea60e09b7,4,209,gaussian,100000.000000,10000.000000,1000,25208363779,25284336507,25326375952,75969487,75972728
7d1bea60e09b7,3,209,gaussian,100000.000000,10000.000000,1000,25209092851,25300298967,25327102016,91200694,91206116
7d1bea60e09b7,13,210,gaussian,100000.000000,10000.000000,1000,25328407294,25441520737,25451088075,113110341,113113443
7d1bea60e09b7,8,210,gaussian,100000.000000,10000.000000,1000,25328764538,25420706022,25451441668,91932499,91941484
7d1bea60e09b7,10,210,gaussian,100000.000000,10000.000000,1000,25328764698,25436055515,25451444542,107277507,107290817
7d1bea60e09b7,9,210,gaussian,100000.000000,10000.000000,1000,25328378065,25447148022,25451058653,118761606,118769957
7d1bea60e09b7,15,210,gaussian,100000.000000,10000.000000,1000,25328707013,25425635676,25451388169,96920802,96928663
7d1bea60e09b7,14,210,gaussian,100000.000000,10000.000000,1000,25328767011,25439216754,25451446823,110437806,110449743
7d1bea60e09b7,12,210,gaussian,100000.000000,10000.000000,1000,25328725981,25425659875,25451406060,96920569,96933894
7d1bea60e09b7,11,210,gaussian,100000.000000,10000.000000,1000,25328383394,25438680738,25451064695,110287650,110297344
7d1bea60e09b7,2,210,gaussian,100000.000000,10000.000000,1000,25325823100,25412384644,25448503038,86559073,86561544
7d1bea60e09b7,6,210,gaussian,100000.000000,10000.000000,1000,25324577488,25422066768,25447256989,97486643,97489280
7d1bea60e09b7,7,210,gaussian,100000.000000,10000.000000,1000,25326850772,25403419031,25449531974,76564672,76568259
7d1bea60e09b7,1,210,gaussian,100000.000000,10000.000000,1000,25326737904,25417720658,25449418517,90975604,90982754
7d1bea60e09b7,5,210,gaussian,100000.000000,10000.000000,1000,25326961566,25415542053,25449642466,88574567,88580487
7d1bea60e09b7,0,210,gaussian,100000.000000,10000.000000,1000,25327274290,25428241765,25449954190,100960830,100967475
7d1bea60e09b7,4,210,gaussian,100000.000000,10000.000000,1000,25326376686,25425660024,25449056575,99279165,99283338
7d1bea60e09b7,3,210,gaussian,100000.000000,10000.000000,1000,25327102594,25449779877,25449783521,122670065,122677283
7d1bea60e09b7,13,211,gaussian,100000.000000,10000.000000,1000,25451088672,25545790980,25563204121,94699657,94702308
7d1bea60e09b7,8,211,gaussian,100000.000000,10000.000000,1000,25451442528,25562009284,25563557033,110556081,110566756
7d1bea60e09b7,10,211,gaussian,100000.000000,10000.000000,1000,25451445016,25535361781,25563561222,83906274,83916765
7d1bea60e09b7,9,211,gaussian,100000.000000,10000.000000,1000,25451059359,25563170716,25563174547,112103471,112111357
7d1bea60e09b7,15,211,gaussian,100000.000000,10000.000000,1000,25451388834,25547553697,25563505070,96157088,96164863
7d1bea60e09b7,14,211,gaussian,100000.000000,10000.000000,1000,25451447435,25554290599,25563563480,102832029,102843164
7d1bea60e09b7,12,211,gaussian,100000.000000,10000.000000,1000,25451406581,25535604853,25563521501,84186638,84198272
7d1bea60e09b7,11,211,gaussian,100000.000000,10000.000000,1000,25451065251,25549921557,25563181684,98847592,98856306
7d1bea60e09b7,2,211,gaussian,100000.000000,10000.000000,1000,25448503634,25554235368,25560623501,105728776,105731734
7d1bea60e09b7,6,211,gaussian,100000.000000,10000.000000,1000,25447257703,25542296055,25559377433,95035782,95038352
7d1bea60e09b7,7,211,gaussian,100000.000000,10000.000000,1000,25449532703,25554291549,25561652742,104754076,104758846
7d1bea60e09b7,1,211,gaussian,100000.000000,10000.000000,1000,25449419144,25532499463,25561538369,83073716,83080319
7d1bea60e09b7,5,211,gaussian,100000.000000,10000.000000,1000,25449643052,25556088073,25561762322,106437975,106445021
7d1bea60e09b7,0,211,gaussian,100000.000000,10000.000000,1000,25449954826,25547226442,25562073328,97265141,97271616
7d1bea60e09b7,4,211,gaussian,100000.000000,10000.000000,1000,25449057197,25560771313,25561175469,111709497,111714116
7d1bea60e09b7,3,211,gaussian,100000.000000,10000.000000,1000,25449784152,25547595750,25561904735,97805807,97811598
7d1bea60e09b7,13,212,gaussian,100000.000000,10000.000000,1000,25563204826,25678316217,25680100893,115108189,115111391
7d1bea60e09b7,8,212,gaussian,100000.000000,10000.000000,1000,25563557813,25659504449,25680455053,95937181,95946636
7d1bea60e09b7,10,212,gaussian,100000.000000,10000.000000,1000,25563561717,25677234517,25680459042,113658744,113672800
7d1bea60e09b7,9,212,gaussian,100000.000000,10000.000000,1000,25563175135,25661536226,25680070599,98354113,98361091
7d1bea60e09b7,15,212,gaussian,100000.000000,10000.000000,1000,25563505683,25658997752,25680400935,95484275,95492069
7d1bea60e09b7,14,212,gaussian,100000.000000,10000.000000,1000,25563564267,25676883572,25680461197,113307057,113319305
7d1bea60e09b7,12,212,gaussian,100000.000000,10000.000000,1000,25563522088,25659062045,25680419206,95526819,95539957
7d1bea60e09b7,11,212,gaussian,100000.000000,10000.000000,1000,25563182266,25662886377,25680077541,99695251,99704111
7d1bea60e09b7,2,212,gaussian,100000.000000,10000.000000,1000,25560624064,25657329916,25677517407,96703127,96705852
7d1bea60e09b7,6,212,gaussian,100000.000000,10000.000000,1000,25559378093,25661465982,25676271457,102085061,102087889
7d1bea60e09b7,7,212,gaussian,100000.000000,10000.000000,1000,25561653374,25668944435,25678544666,107286202,107291061
7d1bea60e09b7,1,212,gaussian,100000.000000,10000.000000,1000,25561538998,25666368660,25678430451,104821380,104829662
7d1bea60e09b7,5,212,gaussian,100000.000000,10000.000000,1000,25561762833,25654817785,25678655490,93048727,93054952
7d1bea60e09b7,0,212,gaussian,100000.000000,10000.000000,1000,25562074109,25678963596,25678967258,116881794,116889487
7d1bea60e09b7,4,212,gaussian,100000.000000,10000.000000,1000,25561176150,25649317306,25678069683,88137363,88141156
7d1bea60e09b7,3,212,gaussian,100000.000000,10000.000000,1000,25561905342,25652147947,25678796655,90237185,90242605
7d1bea60e09b7,13,213,gaussian,100000.000000,10000.000000,1000,25680101463,25765340908,25807450345,85237033,85239445
7d1bea60e09b7,8,213,gaussian,100000.000000,10000.000000,1000,25680455932,25781243107,25807805295,100777261,100787175
7d1bea60e09b7,10,213,gaussian,100000.000000,10000.000000,1000,25680459568,25784419336,25807808395,103946836,103959768
7d1bea60e09b7,9,213,gaussian,100000.000000,10000.000000,1000,25680071221,25783045568,25807422266,102967079,102974347
7d1bea60e09b7,15,213,gaussian,100000.000000,10000.000000,1000,25680401724,25786698733,25807750224,106288425,106297009
7d1bea60e09b7,14,213,gaussian,100000.000000,10000.000000,1000,25680461957,25776414342,25807809565,95941986,95952385
7d1bea60e09b7,12,213,gaussian,100000.000000,10000.000000,1000,25680419707,25777331374,25807768541,96898323,96911667
7d1bea60e09b7,11,213,gaussian,100000.000000,10000.000000,1000,25680078304,25793989808,25807428169,113901419,113911504
7d1bea60e09b7,2,213,gaussian,100000.000000,10000.000000,1000,25677518067,25779839609,25804866663,102318677,102321542
7d1bea60e09b7,6,213,gaussian,100000.000000,10000.000000,1000,25676272267,25793390824,25803619754,117115262,117118557
7d1bea60e09b7,7,213,gaussian,100000.000000,10000.000000,1000,25678545312,25805890368,25805893917,127339369,127345056
7d1bea60e09b7,1,213,gaussian,100000.000000,10000.000000,1000,25678431242,25778244304,25805782127,99805174,99813062
7d1bea60e09b7,5,213,gaussian,100000.000000,10000.000000,1000,25678656381,25798820291,25806004844,120156000,120163910
7d1bea60e09b7,0,213,gaussian,100000.000000,10000.000000,1000,25678967888,25766929830,25806317745,87956140,87961942
7d1bea60e09b7,4,213,gaussian,100000.000000,10000.000000,1000,25678070358,25788132108,25805418891,110057181,110061750
7d1bea60e09b7,3,213,gaussian,100000.000000,10000.000000,1000,25678797443,25784649082,25806147149,105845381,105851639
7d1bea60e09b7,13,214,gaussian,100000.000000,10000.000000,1000,25807450929,25909930152,25916959401,102476351,102479223
7d1bea60e09b7,8,214,gaussian,100000.000000,10000.000000,1000,25807806199,25889992714,25917313812,82178373,82186515
7d1bea60e09b7,10,214,gaussian,100000.000000,10000.000000,1000,25807808939,25900672425,25917316780,92851903,92863486
7d1bea60e09b7,9,214,gaussian,100000.000000,10000.000000,1000,25807422965,25893557584,25916931012,86128472,86134619
7d1bea60e09b7,15,214,gaussian,100000.000000,10000.000000,1000,25807750881,25917254277,25917260175,109494409,109503396
7d1bea60e09b7,14,214,gaussian,100000.000000,10000.000000,1000,25807810327,25905606520,25917318193,97785417,97796193
7d1bea60e09b7,12,214,gaussian,100000.000000,10000.000000,1000,25807769096,25914984813,25917276970,107201008,107215717
7d1bea60e09b7,11,214,gaussian,100000.000000,10000.000000,1000,25807428892,25907483589,25916937938,100045815,100054697
7d1bea60e09b7,2,214,gaussian,100000.000000,10000.000000,1000,25804867233,25895574142,25914379296,90704325,90706909
7d1bea60e09b7,6,214,gaussian,100000.000000,10000.000000,1000,25803620731,25895279210,25913132414,91655898,91658479
7d1bea60e09b7,7,214,gaussian,100000.000000,10000.000000,1000,25805894598,25903647996,25915408175,97749018,97753398
7d1bea60e09b7,1,214,gaussian,100000.000000,10000.000000,1000,25805782862,25903010812,25915294817,97220276,97227950
7d1bea60e09b7,5,214,gaussian,100000.000000,10000.000000,1000,25806005356,25906905171,25915517896,100893120,100899815
7d1bea60e09b7,0,214,gaussian,100000.000000,10000.000000,1000,25806318331,25895239561,25915830425,88915344,88921230
7d1bea60e09b7,4,214,gaussian,100000.000000,10000.000000,1000,25805419622,25904444262,25914931467,99020488,99024640
7d1bea60e09b7,3,214,gaussian,100000.000000,10000.000000,1000,25806147764,25897774893,25915661036,91621687,91627129
7d1bea60e09b7,13,215,gaussian,100000.000000,10000.000000,1000,25916960029,26018447120,26030232667,101484240,101487091
7d1bea60e09b7,8,215,gaussian,100000.000000,10000.000000,1000,25917314639,26012183283,26030588271,94859372,94868644
7d1bea60e09b7,10,215,gaussian,100000.000000,10000.000000,1000,25917317325,26015703747,26030591258,98374181,98386422
7d1bea60e09b7,9,215,gaussian,100000.000000,10000.000000,1000,25916931679,26029544839,26030204777,112605217,112613160
7d1bea60e09b7,15,215,gaussian,100000.000000,10000.000000,1000,25917261098,26019137012,26030532846,101867669,101875914
7d1bea60e09b7,14,215,gaussian,100000.000000,10000.000000,1000,25917319173,26024407485,26030592370,107076727,107088312
7d1bea60e09b7,12,215,gaussian,100000.000000,10000.000000,1000,25917277474,26007058875,26030551614,89769016,89781401
7d1bea60e09b7,11,215,gaussian,100000.000000,10000.000000,1000,25916938755,26018770195,26030210511,101822415,101831440
7d1bea60e09b7,2,215,gaussian,100000.000000,10000.000000,1000,25914379934,26017298446,26027649601,102915605,102918512
7d1bea60e09b7,6,215,gaussian,100000.000000,10000.000000,1000,25913133349,26009310118,26026402617,96174088,96176769
7d1bea60e09b7,7,215,gaussian,100000.000000,10000.000000,1000,25915408825,26028673071,26028676465,113259139,113264246
7d1bea60e09b7,1,215,gaussian,100000.000000,10000.000000,1000,25915295505,26027608051,26028564599,112303767,112312546
7d1bea60e09b7,5,215,gaussian,100000.000000,10000.000000,1000,25915518565,26000428113,26028787318,84903867,84909548
7d1bea60e09b7,0,215,gaussian,100000.000000,10000.000000,1000,25915831031,26001788476,26029100771,85951739,85957445
7d1bea60e09b7,4,215,gaussian,100000.000000,10000.000000,1000,25914932386,26014896975,26028201952,99960417,99964589
7d1bea60e09b7,3,215,gaussian,100000.000000,10000.000000,1000,25915661699,26015648903,26028929609,99981293,99987204
7d1bea60e09b7,13,216,gaussian,100000.000000,10000.000000,1000,26030233192,26127600070,26161360105,97364165,97366878
7d1bea60e09b7,8,216,gaussian,100000.000000,10000.000000,1000,26030589044,26147530850,26161714789,116930459,116941806
7d1bea60e09b7,10,216,gaussian,100000.000000,10000.000000,1000,26030591768,26129326315,26161719024,98722317,98734547
7d1bea60e09b7,9,216,gaussian,100000.000000,10000.000000,1000,26030205482,26131179281,26161331894,100966653,100973799
7d1bea60e09b7,15,216,gaussian,100000.000000,10000.000000,1000,26030533684,26138740773,26161660875,108198298,108207089
7d1bea60e09b7,14,216,gaussian,100000.000000,10000.000000,1000,26030593085,26136175242,26161720164,105570659,105582157
7d1bea60e09b7,12,216,gaussian,100000.000000,10000.000000,1000,26030552181,26128715243,26161678057,98149621,98163062
7d1bea60e09b7,11,216,gaussian,100000.000000,10000.000000,1000,26030211193,26127675117,26161338556,97455292,97463924
7d1bea60e09b7,2,216,gaussian,100000.000000,10000.000000,1000,26027650226,26131582381,26158777407,103929222,103932155
7d1bea60e09b7,6,216,gaussian,100000.000000,10000.000000,1000,26026403515,26136410146,26157530383,110003622,110006631
7d1bea60e09b7,7,216,gaussian,100000.000000,10000.000000,1000,26028677107,26128142283,26159804732,99460594,99465176
7d1bea60e09b7,1,216,gaussian,100000.000000,10000.000000,1000,26028565258,26118054999,26159691772,89482685,89489741
7d1bea60e09b7,5,216,gaussian,100000.000000,10000.000000,1000,26028787863,26159910767,26159914460,131114222,131122904
7d1bea60e09b7,0,216,gaussian,100000.000000,10000.000000,1000,26029101384,26144404837,26160227275,115295906,115303453
7d1bea60e09b7,4,216,gaussian,100000.000000,10000.000000,1000,26028202706,26118941813,26159328533,90735296,90739107
7d1bea60e09b7,3,216,gaussian,100000.000000,10000.000000,1000,26028930212,26124250998,26160057708,95315135,95320786
7d1bea60e09b7,13,217,gaussian,100000.000000,10000.000000,1000,26161360682,26258048557,26279119020,96685156,96687875
7d1bea60e09b7,8,217,gaussian,100000.000000,10000.000000,1000,26161715809,26256738626,26279475447,95013504,95022817
7d1bea60e09b7,10,217,gaussian,100000.000000,10000.000000,1000,26161719605,26262718943,26279478009,100986768,100999338
7d1bea60e09b7,9,217,gaussian,100000.000000,10000.000000,1000,26161332568,26271553496,26279091162,110213161,110220928
7d1bea60e09b7,15,217,gaussian,100000.000000,10000.000000,1000,26161661520,26278510377,26279418612,116839422,116848857
7d1bea60e09b7,14,217,gaussian,100000.000000,10000.000000,1000,26161720862,26259075026,26279479535,97343596,97354164
7d1bea60e09b7,12,217,gaussian,100000.000000,10000.000000,1000,26161678664,26277799533,26279438137,116104961,116120869
7d1bea60e09b7,11,217,gaussian,100000.000000,10000.000000,1000,26161339184,26266315208,26279096013,104966679,104976024
7d1bea60e09b7,2,217,gaussian,100000.000000,10000.000000,1000,26158778006,26257676313,26276536254,98895516,98898307
7d1bea60e09b7,6,217,gaussian,100000.000000,10000.000000,1000,26157531192,26275285013,26275289131,117750607,117753821
7d1bea60e09b7,7,217,gaussian,100000.000000,10000.000000,1000,26159805570,26252433572,26277562422,92623772,92628002
7d1bea60e09b7,1,217,gaussian,100000.000000,10000.000000,1000,26159692529,26269100090,26277450406,109398966,109407561
7d1bea60e09b7,5,217,gaussian,100000.000000,10000.000000,1000,26159915051,26251985024,26277673321,92063808,92069973
7d1bea60e09b7,0,217,gaussian,100000.000000,10000.000000,1000,26160227863,26239153265,26277987463,78920132,78925402
7d1bea60e09b7,4,217,gaussian,100000.000000,10000.000000,1000,26159329128,26245109873,26277088668,85777083,85780745
7d1bea60e09b7,3,217,gaussian,100000.000000,10000.000000,1000,26160058333,26263736990,26277815366,103672517,103678657
7d1bea60e09b7,13,218,gaussian,100000.000000,10000.000000,1000,26279119775,26371533659,26395537364,92411290,92413884
7d1bea60e09b7,8,218,gaussian,100000.000000,10000.000000,1000,26279476292,26382993090,26395893940,103506746,103516798
7d1bea60e09b7,10,218,gaussian,100000.000000,10000.000000,1000,26279478614,26381488671,26395897772,101995594,102010057
7d1bea60e09b7,9,218,gaussian,100000.000000,10000.000000,1000,26279091781,26374194261,26395509320,95095756,95102480
7d1bea60e09b7,15,218,gaussian,100000.000000,10000.000000,1000,26279419436,26377294342,26395838611,97866884,97874906
7d1bea60e09b7,14,218,gaussian,100000.000000,10000.000000,1000,26279480297,26375699467,26395898885,96208702,96219170
7d1bea60e09b7,12,218,gaussian,100000.000000,10000.000000,1000,26279438707,26395852925,26395857171,116398269,116414218
7d1bea60e09b7,11,218,gaussian,100000.000000,10000.000000,1000,26279096696,26384081562,26395516379,104975595,104984866
7d1bea60e09b7,2,218,gaussian,100000.000000,10000.000000,1000,26276536823,26363627822,26392961681,87088522,87090999
7d1bea60e09b7,6,218,gaussian,100000.000000,10000.000000,1000,26275289956,26372155527,26391715143,96862914,96865571
7d1bea60e09b7,7,218,gaussian,100000.000000,10000.000000,1000,26277563234,26379997598,26393986944,102429675,102434364
7d1bea60e09b7,1,218,gaussian,100000.000000,10000.000000,1000,26277451062,26392818278,26393873488,115358132,115367216
7d1bea60e09b7,5,218,gaussian,100000.000000,10000.000000,1000,26277673931,26378131952,26394096374,100451322,100458021
7d1bea60e09b7,0,218,gaussian,100000.000000,10000.000000,1000,26277988246,26369334716,26394412251,91340442,91346470
7d1bea60e09b7,4,218,gaussian,100000.000000,10000.000000,1000,26277089265,26380319067,26393512355,103225460,103229802
7d1bea60e09b7,3,218,gaussian,100000.000000,10000.000000,1000,26277816000,26383719635,26394240838,105897340,105903635
7d1bea60e09b7,13,219,gaussian,100000.000000,10000.000000,1000,26395537945,26491710404,26530823533,96169733,96172459
7d1bea60e09b7,8,219,gaussian,100000.000000,10000.000000,1000,26395894752,26531173919,26531178591,135266062,135279167
7d1bea60e09b7,10,219,gaussian,100000.000000,10000.000000,1000,26395898282,26499039810,26531182517,103128684,103141528
7d1bea60e09b7,9,219,gaussian,100000.000000,10000.000000,1000,26395510026,26490429049,26530794139,94912299,94919023
7d1bea60e09b7,15,219,gaussian,100000.000000,10000.000000,1000,26395839442,26481550258,26531124676,85703824,85710816
7d1bea60e09b7,14,219,gaussian,100000.000000,10000.000000,1000,26395899641,26497588423,26531185102,101677710,101688782
7d1bea60e09b7,12,219,gaussian,100000.000000,10000.000000,1000,26395857756,26492228379,26531143216,96357352,96370623
7d1bea60e09b7,11,219,gaussian,100000.000000,10000.000000,1000,26395517030,26494345462,26530801410,98819673,98828432
7d1bea60e09b7,2,219,gaussian,100000.000000,10000.000000,1000,26392962352,26493311145,26528246923,100345978,100348793
7d1bea60e09b7,6,219,gaussian,100000.000000,10000.000000,1000,26391715926,26489799112,26527002239,98080427,98083186
7d1bea60e09b7,7,219,gaussian,100000.000000,10000.000000,1000,26393987621,26493594868,26529275235,99602720,99607247
7d1bea60e09b7,1,219,gaussian,100000.000000,10000.000000,1000,26393874176,26492232007,26529158732,98350060,98357831
7d1bea60e09b7,5,219,gaussian,100000.000000,10000.000000,1000,26394096988,26501486827,26529382834,107382733,107389839
7d1bea60e09b7,0,219,gaussian,100000.000000,10000.000000,1000,26394412997,26493199078,26529696626,98779552,98786081
7d1bea60e09b7,4,219,gaussian,100000.000000,10000.000000,1000,26393513224,26486611118,26528800164,93094014,93097894
7d1bea60e09b7,3,219,gaussian,100000.000000,10000.000000,1000,26394241583,26510533202,26529525157,116284778,116291619
7d1bea60e09b7,13,220,gaussian,100000.000000,10000.000000,1000,26530824136,26606278776,26649414871,75452460,75454640
7d1bea60e09b7,8,220,gaussian,100000.000000,10000.000000,1000,26531179488,26624291136,26649769537,93102529,93111648
7d1bea60e09b7,10,220,gaussian,100000.000000,10000.000000,1000,26531183105,26618226980,26649773903,87032976,87043875
7d1bea60e09b7,9,220,gaussian,100000.000000,10000.000000,1000,26530794787,26647201875,26649386685,116398902,116407088
7d1bea60e09b7,15,220,gaussian,100000.000000,10000.000000,1000,26531125351,26638453159,26649715891,107319127,107327808
7d1bea60e09b7,14,220,gaussian,100000.000000,10000.000000,1000,26531185902,26639974840,26649774886,108777184,108788938
7d1bea60e09b7,12,220,gaussian,100000.000000,10000.000000,1000,26531143747,26609932118,26649732714,78777455,78788371
7d1bea60e09b7,11,220,gaussian,100000.000000,10000.000000,1000,26530802156,26639466066,26649393743,108654345,108663910
7d1bea60e09b7,2,220,gaussian,100000.000000,10000.000000,1000,26528247606,26628843786,26646832265,100593339,100596180
7d1bea60e09b7,6,220,gaussian,100000.000000,10000.000000,1000,26527003031,26627210499,26645585152,100204721,100207468
7d1bea60e09b7,7,220,gaussian,100000.000000,10000.000000,1000,26529275944,26612007939,26647859762,82728220,82731995
7d1bea60e09b7,1,220,gaussian,100000.000000,10000.000000,1000,26529159482,26620296038,26647746500,91129378,91136556
7d1bea60e09b7,5,220,gaussian,100000.000000,10000.000000,1000,26529383342,26647965797,26647969084,118574635,118582455
7d1bea60e09b7,0,220,gaussian,100000.000000,10000.000000,1000,26529697261,26633604681,26648282016,103900601,103907420
7d1bea60e09b7,4,220,gaussian,100000.000000,10000.000000,1000,26528800866,26644249824,26647383179,115444211,115448958
7d1bea60e09b7,3,220,gaussian,100000.000000,10000.000000,1000,26529528159,26622246682,26648112902,92713019,92718523
7d1bea60e09b7,13,221,gaussian,100000.000000,10000.000000,1000,26649415438,26749620514,26770992067,100202302,100205076
7d1bea60e09b7,8,221,gaussian,100000.000000,10000.000000,1000,26649770367,26762176322,26771345512,112395035,112405955
7d1bea60e09b7,10,221,gaussian,100000.000000,10000.000000,1000,26649774425,26755123159,26771348377,105335650,105348734
7d1bea60e09b7,9,221,gaussian,100000.000000,10000.000000,1000,26649387259,26744345244,26770963011,94951265,94957985
7d1bea60e09b7,15,221,gaussian,100000.000000,10000.000000,1000,26649716667,26756872651,26771291929,107147302,107155984
7d1bea60e09b7,14,221,gaussian,100000.000000,10000.000000,1000,26649775646,26750375114,26771350767,100588568,100599468
7d1bea60e09b7,12,221,gaussian,100000.000000,10000.000000,1000,26649733287,26731821061,26771309866,82076417,82087774
7d1bea60e09b7,11,221,gaussian,100000.000000,10000.000000,1000,26649394424,26737273958,26770968576,87871750,87879534
7d1bea60e09b7,2,221,gaussian,100000.000000,10000.000000,1000,26646832925,26757189101,26768406803,110353107,110356176
7d1bea60e09b7,6,221,gaussian,100000.000000,10000.000000,1000,26645585963,26750419329,26767160841,104830556,104833366
7d1bea60e09b7,7,221,gaussian,100000.000000,10000.000000,1000,26647860463,26745320853,26769435737,97455968,97460390
7d1bea60e09b7,1,221,gaussian,100000.000000,10000.000000,1000,26647747177,26751587120,26769322824,103831848,103839943
7d1bea60e09b7,5,221,gaussian,100000.000000,10000.000000,1000,26647969639,26751271265,26769546657,103294784,103301626
7d1bea60e09b7,0,221,gaussian,100000.000000,10000.000000,1000,26648282573,26753751497,26769858024,105461980,105468924
7d1bea60e09b7,4,221,gaussian,100000.000000,10000.000000,1000,26647383809,26732326867,26768960299,84939499,84943058
7d1bea60e09b7,3,221,gaussian,100000.000000,10000.000000,1000,26648113485,26769683774,26769687377,121563185,121570289
7d1bea60e09b7,13,222,gaussian,100000.000000,10000.000000,1000,26770992648,26884802867,26886970719,113807090,113810219
7d1bea60e09b7,8,222,gaussian,100000.000000,10000.000000,1000,26771346285,26876613037,26887324638,105256522,105266752
7d1bea60e09b7,10,222,gaussian,100000.000000,10000.000000,1000,26771348872,26877558640,26887328598,106196559,106209768
7d1bea60e09b7,9,222,gaussian,100000.000000,10000.000000,1000,26770963720,26886938142,26886941425,115966253,115974422
7d1bea60e09b7,15,222,gaussian,100000.000000,10000.000000,1000,26771292652,26881326425,26887271418,110024916,110033773
7d1bea60e09b7,14,222,gaussian,100000.000000,10000.000000,1000,26771351458,26886480506,26887330792,115116592,115129048
7d1bea60e09b7,12,222,gaussian,100000.000000,10000.000000,1000,26771310367,26878905382,26887288822,107580254,107595015
7d1bea60e09b7,11,222,gaussian,100000.000000,10000.000000,1000,26770969207,26880970551,26886948131,109991675,110001344
7d1bea60e09b7,2,222,gaussian,100000.000000,10000.000000,1000,26768407373,26871145811,26884391122,102735536,102738438
7d1bea60e09b7,6,222,gaussian,100000.000000,10000.000000,1000,26767161494,26868158445,26883145008,100994220,100996951
7d1bea60e09b7,7,222,gaussian,100000.000000,10000.000000,1000,26769436382,26859553055,26885419332,90112511,90116673
7d1bea60e09b7,1,222,gaussian,100000.000000,10000.000000,1000,26769323558,26867977601,26885305379,98646256,98654043
7d1bea60e09b7,5,222,gaussian,100000.000000,10000.000000,1000,26769547162,26870896049,26885529303,101342161,101348887
7d1bea60e09b7,0,222,gaussian,100000.000000,10000.000000,1000,26769858582,26855705719,26885841073,85841454,85847137
7d1bea60e09b7,4,222,gaussian,100000.000000,10000.000000,1000,26768960885,26883177725,26884943315,114212103,114216840
7d1bea60e09b7,3,222,gaussian,100000.000000,10000.000000,1000,26769688008,26864250907,26885671247,94557264,94562899
7d1bea60e09b7,13,223,gaussian,100000.000000,10000.000000,1000,26886971280,27003981857,27010749014,117007362,117010577
7d1bea60e09b7,8,223,gaussian,100000.000000,10000.000000,1000,26887325381,26987430383,27011102514,100095216,100105002
7d1bea60e09b7,10,223,gaussian,100000.000000,10000.000000,1000,26887329182,26991660229,27011106488,104318040,104331047
7d1bea60e09b7,9,223,gaussian,100000.000000,10000.000000,1000,26886941935,27010715914,27010719564,123765308,123773979
7d1bea60e09b7,15,223,gaussian,100000.000000,10000.000000,1000,26887272171,26999833989,27011049387,112552702,112561818
7d1bea60e09b7,14,223,gaussian,100000.000000,10000.000000,1000,26887331528,26999796007,27011108737,112452308,112464479
7d1bea60e09b7,12,223,gaussian,100000.000000,10000.000000,1000,26887289300,26991828525,27011066865,104524942,104539225
7d1bea60e09b7,11,223,gaussian,100000.000000,10000.000000,1000,26886948724,26983736071,27010726046,96778796,96787347
7d1bea60e09b7,2,223,gaussian,100000.000000,10000.000000,1000,26884391700,26973361144,27008168957,88966879,88969444
7d1bea60e09b7,6,223,gaussian,100000.000000,10000.000000,1000,26883145761,26988623760,27006923084,105474958,105477999
7d1bea60e09b7,7,223,gaussian,100000.000000,10000.000000,1000,26885420047,26974324452,27009197336,88900289,88904405
7d1bea60e09b7,1,223,gaussian,100000.000000,10000.000000,1000,26885306014,26972475371,27009083697,87162438,87169357
7d1bea60e09b7,5,223,gaussian,100000.000000,10000.000000,1000,26885529883,26981886245,27009307650,96349772,96356362
7d1bea60e09b7,0,223,gaussian,100000.000000,10000.000000,1000,26885841661,26998139071,27009618916,112290058,112297410
7d1bea60e09b7,4,223,gaussian,100000.000000,10000.000000,1000,26884944006,26974468506,27008721316,89520750,89524500
7d1bea60e09b7,3,223,gaussian,100000.000000,10000.000000,1000,26885671923,26990213679,27009449342,104535552,104541756
7d1bea60e09b7,13,224,gaussian,100000.000000,10000.000000,1000,27010749620,27118166435,27133573981,107413848,107416815
7d1bea60e09b7,8,224,gaussian,100000.000000,10000.000000,1000,27011103340,27133924478,27133929005,122809250,122821138
7d1bea60e09b7,10,224,gaussian,100000.000000,10000.000000,1000,27011109118,27097538065,27133932961,86418136,86428947
7d1bea60e09b7,9,224,gaussian,100000.000000,10000.000000,1000,27010720250,27106536802,27133544591,95809773,95816552
7d1bea60e09b7,15,224,gaussian,100000.000000,10000.000000,1000,27011050096,27124533857,27133874940,113474576,113483761
7d1bea60e09b7,14,224,gaussian,100000.000000,10000.000000,1000,27011109436,27113483411,27133936255,102362877,102373975
7d1bea60e09b7,12,224,gaussian,100000.000000,10000.000000,1000,27011067441,27117252085,27133893297,106170050,106184644
7d1bea60e09b7,11,224,gaussian,100000.000000,10000.000000,1000,27010726649,27114695260,27133551567,103959413,103968611
7d1bea60e09b7,2,224,gaussian,100000.000000,10000.000000,1000,27008169773,27105376528,27130995515,97203985,97206755
7d1bea60e09b7,6,224,gaussian,100000.000000,10000.000000,1000,27006924070,27106045395,27129750427,99118487,99121325
7d1bea60e09b7,7,224,gaussian,100000.000000,10000.000000,1000,27009198012,27104806297,27132022878,95603925,95608285
